initial_temp,cooling_multiple,temp_length,num_non_improve,time_taken,kemeny_score
100000000,0.99,100,3000,0.10211706161499023,201.0
100000000,0.99,1000,1000,1.0331859588623047,149.0
100000000,0.99,1000,2000,1.02561616897583,125.0
100000000,0.99,1000,3000,1.0587751865386963,122.0
100000000,0.99,10000,1000,2.181337833404541,68.0
100000000,0.99,10000,2000,3.9527759552001953,71.0
100000000,0.99,10000,3000,5.166087865829468,73.0
100000000,0.99,100000,1000,2.961376905441284,74.0
100000000,0.99,100000,2000,3.041242837905884,78.0
100000000,0.99,100000,3000,4.42376708984375,67.0
100000000,0.991,100,1000,0.12839102745056152,141.0
100000000,0.991,100,2000,0.10829734802246094,164.0
100000000,0.991,100,3000,0.2896571159362793,148.0
100000000,0.991,1000,1000,1.0555241107940674,129.0
100000000,0.991,1000,2000,1.0827929973602295,132.0
100000000,0.991,1000,3000,1.0609149932861328,131.0
100000000,0.991,10000,1000,2.269376039505005,72.0
100000000,0.991,10000,2000,3.2946300506591797,72.0
100000000,0.991,10000,3000,4.340273857116699,71.0
100000000,0.991,100000,1000,2.138028860092163,65.0
100000000,0.991,100000,2000,4.3712639808654785,66.0
100000000,0.991,100000,3000,5.6236772537231445,66.0
100000000,0.992,100,1000,0.10405683517456055,161.0
100000000,0.992,100,2000,0.1078941822052002,158.0
100000000,0.992,100,3000,0.11027789115905762,160.0
100000000,0.992,1000,1000,1.0692479610443115,109.0
100000000,0.992,1000,2000,1.1303939819335938,127.0
100000000,0.992,1000,3000,1.7782881259918213,130.0
100000000,0.992,10000,1000,4.145364046096802,70.0
100000000,0.992,10000,2000,5.125363826751709,65.0
100000000,0.992,10000,3000,6.174756050109863,67.0
100000000,0.992,100000,1000,2.4467508792877197,71.0
100000000,0.992,100000,2000,5.004833936691284,68.0
100000000,0.992,100000,3000,6.073582887649536,70.0
100000000,0.993,100,1000,0.1119837760925293,164.0
100000000,0.993,100,2000,0.11203789710998535,170.0
100000000,0.993,100,3000,0.11116719245910645,134.0
100000000,0.993,1000,1000,1.2337660789489746,112.0
100000000,0.993,1000,2000,1.104706048965454,115.0
100000000,0.993,1000,3000,1.1055030822753906,121.0
100000000,0.993,10000,1000,4.071503162384033,70.0
100000000,0.993,10000,2000,5.344748020172119,66.0
100000000,0.993,10000,3000,4.819576978683472,65.0
100000000,0.993,100000,1000,2.583332061767578,75.0
100000000,0.993,100000,2000,5.275670051574707,72.0
100000000,0.993,100000,3000,4.83743691444397,63.0
100000000,0.994,100,1000,0.11104393005371094,131.0
100000000,0.994,100,2000,0.11156511306762695,143.0
100000000,0.994,100,3000,0.10935211181640625,129.0
100000000,0.994,1000,1000,1.1190290451049805,112.0
100000000,0.994,1000,2000,1.108522891998291,133.0
100000000,0.994,1000,3000,1.109835147857666,136.0
100000000,0.994,10000,1000,4.599231243133545,71.0
100000000,0.994,10000,2000,4.008030891418457,72.0
100000000,0.994,10000,3000,5.104623079299927,65.0
100000000,0.994,100000,1000,2.5935277938842773,68.0
100000000,0.994,100000,2000,6.105832099914551,67.0
100000000,0.994,100000,3000,6.8492982387542725,69.0
100000000,0.995,100,1000,0.11053729057312012,160.0
100000000,0.995,100,2000,0.1107320785522461,152.0
100000000,0.995,100,3000,0.11243605613708496,175.0
100000000,0.995,1000,1000,1.1115436553955078,122.0
100000000,0.995,1000,2000,1.1053130626678467,139.0
100000000,0.995,1000,3000,1.1071929931640625,124.0
100000000,0.995,10000,1000,2.5127687454223633,63.0
100000000,0.995,10000,2000,4.310131072998047,64.0
100000000,0.995,10000,3000,7.5465779304504395,66.0
100000000,0.995,100000,1000,2.6900229454040527,73.0
100000000,0.995,100000,2000,4.24924111366272,69.0
100000000,0.995,100000,3000,7.5274879932403564,66.0
100000000,0.996,100,1000,0.11064815521240234,193.0
100000000,0.996,100,2000,0.11092400550842285,156.0
100000000,0.996,100,3000,0.11386895179748535,145.0
100000000,0.996,1000,1000,2.718233108520508,119.0
100000000,0.996,1000,2000,1.148090124130249,116.0
100000000,0.996,1000,3000,1.1143863201141357,129.0
100000000,0.996,10000,1000,4.030149936676025,126.0
100000000,0.996,10000,2000,7.352985858917236,67.0
100000000,0.996,10000,3000,7.351667881011963,65.0
100000000,0.996,100000,1000,2.8411641120910645,110.0
100000000,0.996,100000,2000,4.805487155914307,84.0
100000000,0.996,100000,3000,8.586116075515747,68.0
100000000,0.997,100,1000,0.11191511154174805,177.0
100000000,0.997,100,2000,0.11132001876831055,141.0
100000000,0.997,100,3000,0.11033797264099121,154.0
100000000,0.997,1000,1000,1.717034101486206,124.0
100000000,0.997,1000,2000,1.184347152709961,134.0
100000000,0.997,1000,3000,1.0995590686798096,140.0
100000000,0.997,10000,1000,4.116849899291992,122.0
100000000,0.997,10000,2000,5.716191053390503,109.0
100000000,0.997,10000,3000,11.335899114608765,65.0
100000000,0.997,100000,1000,3.491041898727417,126.0
100000000,0.997,100000,2000,9.070344924926758,69.0
100000000,0.997,100000,3000,6.8869218826293945,63.0
100000000,0.998,100,1000,0.114105224609375,141.0
100000000,0.998,100,2000,0.11495804786682129,157.0
100000000,0.998,100,3000,0.11340904235839844,152.0
100000000,0.998,1000,1000,1.0962378978729248,125.0
100000000,0.998,1000,2000,1.1048049926757812,129.0
100000000,0.998,1000,3000,1.1078050136566162,100.0
100000000,0.998,10000,1000,3.7171170711517334,119.0
100000000,0.998,10000,2000,5.177799940109253,65.0
100000000,0.998,10000,3000,11.178059101104736,66.0
100000000,0.998,100000,1000,5.646344900131226,110.0
100000000,0.998,100000,2000,13.889019250869751,64.0
100000000,0.998,100000,3000,7.952263355255127,64.0
