initial_temp,cooling_multiple,temp_length,num_non_improve,time_taken,kemeny_score
100000000,0.993,100000,2000,4.795380115509033,72
100000000,0.993,100000,3000,4.397522211074829,72
100000000,0.994,100,1000,0.10086679458618164,78
100000000,0.994,100,2000,0.1000368595123291,161
100000000,0.994,100,3000,0.10034775733947754,164
100000000,0.994,1000,1000,1.0030698776245117,118
100000000,0.994,1000,2000,1.0088202953338623,122
100000000,0.994,1000,3000,1.0205059051513672,129
100000000,0.994,10000,1000,4.145101070404053,73
100000000,0.994,10000,2000,3.7976131439208984,73
100000000,0.994,10000,3000,4.729707956314087,77
100000000,0.994,100000,1000,2.3689229488372803,78
100000000,0.994,100000,2000,5.443574905395508,71
100000000,0.994,100000,3000,6.3663170337677,69
100000000,0.995,100,1000,0.11091399192810059,69
100000000,0.995,100,2000,0.11179113388061523,145
100000000,0.995,100,3000,0.11022210121154785,166
100000000,0.995,1000,1000,1.0468809604644775,129
100000000,0.995,1000,2000,1.0240659713745117,122
100000000,0.995,1000,3000,1.015235185623169,134
100000000,0.995,10000,1000,4.844950914382935,74
100000000,0.995,10000,2000,3.9693429470062256,74
100000000,0.995,10000,3000,6.7827489376068115,68
100000000,0.995,100000,1000,2.3870649337768555,68
100000000,0.995,100000,2000,5.871129751205444,69
100000000,0.995,100000,3000,5.091152191162109,69
100000000,0.996,100,1000,0.1079258918762207,69
100000000,0.996,100,2000,0.10416793823242188,154
100000000,0.996,100,3000,0.10638785362243652,139
100000000,0.996,1000,1000,1.0600759983062744,140
100000000,0.996,1000,2000,1.0133469104766846,112
100000000,0.996,1000,3000,1.0276269912719727,130
100000000,0.996,10000,1000,3.2246100902557373,115
100000000,0.996,10000,2000,6.529839038848877,70
100000000,0.996,10000,3000,5.544857025146484,71
100000000,0.996,100000,1000,2.3985698223114014,79
100000000,0.996,100000,2000,7.23188591003418,75
100000000,0.996,100000,3000,5.601262092590332,75
100000000,0.997,100,1000,0.10230493545532227,75
100000000,0.997,100,2000,0.10143709182739258,151
100000000,0.997,100,3000,0.10858702659606934,188
100000000,0.997,1000,1000,1.0127589702606201,135
100000000,0.997,1000,2000,1.0168440341949463,122
100000000,0.997,1000,3000,1.0697760581970215,111
100000000,0.997,10000,1000,4.647711992263794,120
100000000,0.997,10000,2000,5.62165093421936,115
100000000,0.997,10000,3000,10.65633773803711,69
100000000,0.997,100000,1000,2.616537094116211,69
100000000,0.997,100000,2000,5.672461032867432,116
100000000,0.997,100000,3000,10.625612020492554,69
100000000,0.998,100,1000,0.10418891906738281,69
100000000,0.998,100,2000,0.11144399642944336,150
100000000,0.998,100,3000,0.10513901710510254,151
100000000,0.998,1000,1000,1.064681053161621,125
100000000,0.998,1000,2000,1.058204174041748,122
100000000,0.998,1000,3000,1.0829501152038574,138
100000000,0.998,10000,1000,2.684687852859497,117
100000000,0.998,10000,2000,5.296036958694458,114
100000000,0.998,10000,3000,10.453801155090332,73
100000000,0.998,100000,1000,2.47422194480896,81
100000000,0.998,100000,2000,11.97499394416809,63
100000000,0.998,100000,3000,7.524906873703003,63
100,0.99,100,1000,0.09997105598449707,112
100,0.99,100,2000,0.10100078582763672,130
100,0.99,100,3000,0.1010890007019043,158
100,0.99,1000,1000,1.039487361907959,75
100,0.99,1000,2000,1.0938811302185059,72
100,0.99,1000,3000,1.0524389743804932,67
100,0.99,10000,1000,1.192688226699829,67
100,0.99,10000,2000,2.198951005935669,69
100,0.99,10000,3000,3.632443904876709,67
100,0.99,100000,1000,1.1632978916168213,67
100,0.99,100000,2000,2.6469202041625977,65
100,0.99,100000,3000,3.27966570854187,65
100,0.991,100,1000,0.09969282150268555,67
100,0.991,100,2000,0.09972715377807617,134
100,0.991,100,3000,0.09934306144714355,147
100,0.991,1000,1000,0.9916129112243652,65
100,0.991,1000,2000,1.030383825302124,65
100,0.991,1000,3000,1.0123660564422607,73
100,0.991,10000,1000,1.2423686981201172,73
100,0.991,10000,2000,2.631535053253174,68
100,0.991,10000,3000,3.3027799129486084,68
100,0.991,100000,1000,1.6452200412750244,68
100,0.991,100000,2000,2.214303970336914,68
100,0.991,100000,3000,3.2652390003204346,77
100,0.992,100,1000,0.1114349365234375,77
100,0.992,100,2000,0.10267996788024902,110
100,0.992,100,3000,0.10406303405761719,146
100,0.992,1000,1000,1.069336175918579,75
100,0.992,1000,2000,1.0919439792633057,69
100,0.992,1000,3000,1.0611329078674316,69
100,0.992,10000,1000,1.714859962463379,74
100,0.992,10000,2000,2.2182388305664062,74
100,0.992,10000,3000,3.7832822799682617,65
100,0.992,100000,1000,1.2511420249938965,65
100,0.992,100000,2000,2.6400110721588135,64
100,0.992,100000,3000,3.1955249309539795,64
100,0.993,100,1000,0.09934186935424805,76
100,0.993,100,2000,0.09994125366210938,161
100,0.993,100,3000,0.1001889705657959,145
100,0.993,1000,1000,0.9997837543487549,72
100,0.993,1000,2000,1.0040559768676758,72
100,0.993,1000,3000,1.009223222732544,67
100,0.993,10000,1000,1.2134430408477783,68
100,0.993,10000,2000,2.5752971172332764,67
100,0.993,10000,3000,3.8169331550598145,65
100,0.993,100000,1000,1.2148301601409912,65
100,0.993,100000,2000,2.6992781162261963,63
100,0.993,100000,3000,3.3086509704589844,63
100,0.994,100,1000,0.10813307762145996,64
100,0.994,100,2000,0.10806393623352051,163
100,0.994,100,3000,0.10812497138977051,137
100,0.994,1000,1000,1.017406940460205,78
100,0.994,1000,2000,1.085824966430664,67
100,0.994,1000,3000,1.0746300220489502,67
100,0.994,10000,1000,2.0711872577667236,67
100,0.994,10000,2000,2.3286190032958984,67
100,0.994,10000,3000,4.2520670890808105,66
100,0.994,100000,1000,1.2762870788574219,66
100,0.994,100000,2000,2.4408419132232666,67
100,0.994,100000,3000,3.447564125061035,70
100,0.995,100,1000,0.10538005828857422,75
100,0.995,100,2000,0.10176706314086914,139
100,0.995,100,3000,0.10201501846313477,151
100,0.995,1000,1000,1.0110738277435303,78
100,0.995,1000,2000,1.005748987197876,68
100,0.995,1000,3000,1.0049431324005127,66
100,0.995,10000,1000,1.3310449123382568,66
100,0.995,10000,2000,3.108029842376709,65
100,0.995,10000,3000,3.438872814178467,65
100,0.995,100000,1000,2.0411088466644287,65
100,0.995,100000,2000,2.3725168704986572,65
100,0.995,100000,3000,4.114314079284668,66
100,0.996,100,1000,0.10114789009094238,67
100,0.996,100,2000,0.1063089370727539,116
100,0.996,100,3000,0.1046299934387207,137
100,0.996,1000,1000,1.021181344985962,71
100,0.996,1000,2000,1.0117008686065674,69
100,0.996,1000,3000,1.0113940238952637,75
100,0.996,10000,1000,2.31242299079895,71
100,0.996,10000,2000,2.3928749561309814,71
100,0.996,10000,3000,4.272785902023315,71
100,0.996,100000,1000,1.418396234512329,71
100,0.996,100000,2000,3.3318028450012207,67
100,0.996,100000,3000,4.547145843505859,65
100,0.997,100,1000,0.09929394721984863,65
100,0.997,100,2000,0.10018777847290039,159
100,0.997,100,3000,0.10123109817504883,152
100,0.997,1000,1000,1.0394916534423828,84
100,0.997,1000,2000,1.0243208408355713,87
100,0.997,1000,3000,1.0703020095825195,91
100,0.997,10000,1000,2.7498228549957275,65
100,0.997,10000,2000,2.6200759410858154,65
100,0.997,10000,3000,3.582785129547119,67
100,0.997,100000,1000,2.4557511806488037,64
100,0.997,100000,2000,2.562270402908325,68
100,0.997,100000,3000,4.5284583568573,64
100,0.998,100,1000,0.10148906707763672,64
100,0.998,100,2000,0.10433411598205566,129
100,0.998,100,3000,0.10152769088745117,150
100,0.998,1000,1000,1.0055909156799316,118
100,0.998,1000,2000,1.0077672004699707,115
100,0.998,1000,3000,1.0063629150390625,106
100,0.998,10000,1000,3.1752970218658447,69
100,0.998,10000,2000,4.305463075637817,63
100,0.998,10000,3000,3.8768630027770996,63
100,0.998,100000,1000,1.697782039642334,71
100,0.998,100000,2000,4.0458269119262695,67
100,0.998,100000,3000,3.8027827739715576,70
1000,0.99,100,1000,0.1016991138458252,72
1000,0.99,100,2000,0.10555410385131836,169
1000,0.99,100,3000,0.10940694808959961,133
1000,0.99,1000,1000,1.0348942279815674,64
1000,0.99,1000,2000,1.0786149501800537,64
1000,0.99,1000,3000,1.0454659461975098,71
1000,0.99,10000,1000,1.9210131168365479,71
1000,0.99,10000,2000,2.5221478939056396,71
1000,0.99,10000,3000,3.9357361793518066,67
1000,0.99,100000,1000,1.364151954650879,67
1000,0.99,100000,2000,2.357417106628418,68
1000,0.99,100000,3000,4.063663959503174,73
1000,0.991,100,1000,0.10839390754699707,73
1000,0.991,100,2000,0.1100001335144043,153
1000,0.991,100,3000,0.11021995544433594,162
1000,0.991,1000,1000,1.051058292388916,74
1000,0.991,1000,2000,1.0796658992767334,72
1000,0.991,1000,3000,1.047367811203003,71
1000,0.991,10000,1000,1.3797461986541748,71
1000,0.991,10000,2000,2.9404852390289307,72
1000,0.991,10000,3000,3.633867025375366,72
1000,0.991,100000,1000,1.808732032775879,67
1000,0.991,100000,2000,3.093173027038574,67
1000,0.991,100000,3000,3.9825899600982666,70
1000,0.992,100,1000,0.10230302810668945,70
1000,0.992,100,2000,0.10132980346679688,130
1000,0.992,100,3000,0.10307717323303223,148
1000,0.992,1000,1000,1.025334119796753,79
1000,0.992,1000,2000,1.0452938079833984,65
1000,0.992,1000,3000,1.051326036453247,65
1000,0.992,10000,1000,2.1251168251037598,69
1000,0.992,10000,2000,2.446429967880249,69
1000,0.992,10000,3000,3.8512380123138428,70
1000,0.992,100000,1000,1.3859150409698486,71
1000,0.992,100000,2000,3.0740480422973633,68
1000,0.992,100000,3000,3.4082601070404053,68
1000,0.993,100,1000,0.1026909351348877,72
1000,0.993,100,2000,0.10183310508728027,144
1000,0.993,100,3000,0.1047518253326416,141
1000,0.993,1000,1000,1.0868589878082275,69
1000,0.993,1000,2000,1.107903003692627,69
1000,0.993,1000,3000,1.2432072162628174,64
1000,0.993,10000,1000,2.936124086380005,64
1000,0.993,10000,2000,4.2400360107421875,64
1000,0.993,10000,3000,4.592839956283569,64
1000,0.993,100000,1000,1.4782800674438477,64
1000,0.993,100000,2000,3.184598207473755,66
1000,0.993,100000,3000,4.218008756637573,63
1000,0.994,100,1000,0.10251998901367188,63
1000,0.994,100,2000,0.10579609870910645,128
1000,0.994,100,3000,0.10965085029602051,121
1000,0.994,1000,1000,1.0201818943023682,74
1000,0.994,1000,2000,1.0246620178222656,74
1000,0.994,1000,3000,1.021014928817749,83
1000,0.994,10000,1000,2.284173011779785,71
1000,0.994,10000,2000,2.5329909324645996,71
1000,0.994,10000,3000,4.348051071166992,70
1000,0.994,100000,1000,2.4606540203094482,69
1000,0.994,100000,2000,2.5913400650024414,69
1000,0.994,100000,3000,4.318212270736694,75
1000,0.995,100,1000,0.1086580753326416,75
1000,0.995,100,2000,0.1090247631072998,130
1000,0.995,100,3000,0.10680699348449707,141
1000,0.995,1000,1000,1.0209417343139648,98
1000,0.995,1000,2000,1.061859130859375,105
1000,0.995,1000,3000,1.0564799308776855,96
1000,0.995,10000,1000,2.634989023208618,67
1000,0.995,10000,2000,3.7028098106384277,65
1000,0.995,10000,3000,3.626641273498535,65
1000,0.995,100000,1000,2.405168056488037,73
1000,0.995,100000,2000,4.516085863113403,62
1000,0.995,100000,3000,3.6064841747283936,62
1000,0.996,100,1000,0.10127401351928711,67
1000,0.996,100,2000,0.1031959056854248,144
1000,0.996,100,3000,0.10058212280273438,151
1000,0.996,1000,1000,1.0167357921600342,116
1000,0.996,1000,2000,1.0147509574890137,110
1000,0.996,1000,3000,1.0064301490783691,107
1000,0.996,10000,1000,2.8550028800964355,69
1000,0.996,10000,2000,2.72799015045166,69
1000,0.996,10000,3000,4.787140846252441,68
1000,0.996,100000,1000,2.7531321048736572,66
1000,0.996,100000,2000,2.7473747730255127,66
1000,0.996,100000,3000,3.7570040225982666,68
1000,0.997,100,1000,0.1007997989654541,80
1000,0.997,100,2000,0.10123968124389648,172
1000,0.997,100,3000,0.10074090957641602,152
1000,0.997,1000,1000,1.0070078372955322,110
1000,0.997,1000,2000,1.0104923248291016,117
1000,0.997,1000,3000,1.0109469890594482,116
1000,0.997,10000,1000,3.282384157180786,67
1000,0.997,10000,2000,4.1253650188446045,64
1000,0.997,10000,3000,3.9490630626678467,64
1000,0.997,100000,1000,1.8796980381011963,72
1000,0.997,100000,2000,4.3162219524383545,65
1000,0.997,100000,3000,3.9930529594421387,65
1000,0.998,100,1000,0.10196685791015625,68
1000,0.998,100,2000,0.10115814208984375,141
1000,0.998,100,3000,0.10146784782409668,154
1000,0.998,1000,1000,1.0116729736328125,126
1000,0.998,1000,2000,1.0090041160583496,115
1000,0.998,1000,3000,1.0072288513183594,121
1000,0.998,10000,1000,5.3679890632629395,65
1000,0.998,10000,2000,3.399739980697632,65
1000,0.998,10000,3000,4.43339991569519,73
1000,0.998,100000,1000,2.1435508728027344,78
1000,0.998,100000,2000,5.68613600730896,70
1000,0.998,100000,3000,6.032196044921875,65
100000,0.99,100,1000,0.10162782669067383,70
100000,0.99,100,2000,0.10141682624816895,128
100000,0.99,100,3000,0.10155391693115234,194
100000,0.99,1000,1000,1.0099060535430908,101
100000,0.99,1000,2000,1.0047647953033447,93
100000,0.99,1000,3000,1.0138161182403564,97
100000,0.99,10000,1000,2.334340810775757,68
100000,0.99,10000,2000,3.231920003890991,67
100000,0.99,10000,3000,3.6039090156555176,67
100000,0.99,100000,1000,2.2144229412078857,66
100000,0.99,100000,2000,2.5801379680633545,66
100000,0.99,100000,3000,3.6224400997161865,68
100000,0.991,100,1000,0.10544300079345703,72
100000,0.991,100,2000,0.10328388214111328,146
100000,0.991,100,3000,0.10182309150695801,146
100000,0.991,1000,1000,1.0085060596466064,107
100000,0.991,1000,2000,1.0097131729125977,122
100000,0.991,1000,3000,1.013350248336792,111
100000,0.991,10000,1000,2.3401951789855957,73
100000,0.991,10000,2000,3.24908709526062,68
100000,0.991,10000,3000,3.6539499759674072,68
100000,0.991,100000,1000,3.183336019515991,70
100000,0.991,100000,2000,2.628566026687622,70
100000,0.991,100000,3000,4.4166460037231445,66
100000,0.992,100,1000,0.1009969711303711,66
100000,0.992,100,2000,0.10048604011535645,145
100000,0.992,100,3000,0.09964299201965332,158
100000,0.992,1000,1000,0.995697021484375,111
100000,0.992,1000,2000,0.9999568462371826,135
100000,0.992,1000,3000,0.9993607997894287,114
100000,0.992,10000,1000,2.47210693359375,68
100000,0.992,10000,2000,2.816401958465576,68
100000,0.992,10000,3000,4.709475755691528,70
100000,0.992,100000,1000,1.691650152206421,70
100000,0.992,100000,2000,3.4918019771575928,71
100000,0.992,100000,3000,4.451668977737427,65
100000,0.993,100,1000,0.0992891788482666,65
100000,0.993,100,2000,0.10085701942443848,146
100000,0.993,100,3000,0.10080170631408691,142
100000,0.993,1000,1000,1.003019094467163,129
100000,0.993,1000,2000,0.9990527629852295,120
100000,0.993,1000,3000,0.998593807220459,113
100000,0.993,10000,1000,2.887903928756714,73
100000,0.993,10000,2000,3.7728559970855713,72
100000,0.993,10000,3000,3.7905309200286865,72
100000,0.993,100000,1000,1.785810947418213,72
100000,0.993,100000,2000,2.7903079986572266,73
100000,0.993,100000,3000,3.7712948322296143,76
100000,0.994,100,1000,0.09999918937683105,76
100000,0.994,100,2000,0.1002359390258789,140
100000,0.994,100,3000,0.09986996650695801,159
100000,0.994,1000,1000,1.0031490325927734,128
100000,0.994,1000,2000,0.9983720779418945,121
100000,0.994,1000,3000,1.0149290561676025,132
100000,0.994,10000,1000,3.250413656234741,69
100000,0.994,10000,2000,4.7962141036987305,68
100000,0.994,10000,3000,5.041054010391235,65
100000,0.994,100000,1000,1.919907808303833,65
100000,0.994,100000,2000,4.170786142349243,70
100000,0.994,100000,3000,3.9498209953308105,70
100000,0.995,100,1000,0.10051083564758301,74
100000,0.995,100,2000,0.10297513008117676,164
100000,0.995,100,3000,0.10162091255187988,142
100000,0.995,1000,1000,1.0081238746643066,127
100000,0.995,1000,2000,1.0076789855957031,130
100000,0.995,1000,3000,1.009303092956543,125
100000,0.995,10000,1000,3.443392753601074,67
100000,0.995,10000,2000,4.435385227203369,64
100000,0.995,10000,3000,4.126677989959717,64
100000,0.995,100000,1000,2.0685088634490967,69
100000,0.995,100000,2000,4.616158962249756,66
100000,0.995,100000,3000,5.4592649936676025,64
100000,0.996,100,1000,0.10178565979003906,64
100000,0.996,100,2000,0.1013801097869873,133
100000,0.996,100,3000,0.10198092460632324,148
100000,0.996,1000,1000,1.0255978107452393,138
100000,0.996,1000,2000,1.01719069480896,134
100000,0.996,1000,3000,1.042525053024292,125
100000,0.996,10000,1000,3.8508059978485107,73
100000,0.996,10000,2000,5.760488986968994,70
100000,0.996,10000,3000,5.535243034362793,70
100000,0.996,100000,1000,2.3056399822235107,81
100000,0.996,100000,2000,5.153960943222046,73
100000,0.996,100000,3000,6.202353000640869,65
100000,0.997,100,1000,0.10208487510681152,65
100000,0.997,100,2000,0.10192608833312988,145
100000,0.997,100,3000,0.10372209548950195,183
100000,0.997,1000,1000,1.0323011875152588,126
100000,0.997,1000,2000,1.0314056873321533,122
100000,0.997,1000,3000,1.0351710319519043,126
100000,0.997,10000,1000,5.025721788406372,75
100000,0.997,10000,2000,5.978699207305908,67
100000,0.997,10000,3000,4.9342968463897705,67
100000,0.997,100000,1000,2.37395977973938,68
100000,0.997,100000,2000,5.459218263626099,75
100000,0.997,100000,3000,6.955940008163452,64
100000,0.998,100,1000,0.10331106185913086,64
100000,0.998,100,2000,0.10197210311889648,161
100000,0.998,100,3000,0.10455799102783203,131
100000,0.998,1000,1000,1.0351049900054932,132
100000,0.998,1000,2000,1.0325469970703125,137
100000,0.998,1000,3000,1.037064790725708,126
100000,0.998,10000,1000,8.076275110244751,66
100000,0.998,10000,2000,4.548357009887695,66
100000,0.998,10000,3000,8.69918179512024,66
100000,0.998,100000,1000,2.444063901901245,66
100000,0.998,100000,2000,7.808279991149902,71
100000,0.998,100000,3000,8.65039587020874,65
1000000,0.99,100,1000,0.10233092308044434,66
1000000,0.99,100,2000,0.10515880584716797,134
1000000,0.99,100,3000,0.10271525382995605,144
1000000,0.99,1000,1000,1.0383000373840332,118
1000000,0.99,1000,2000,1.0343880653381348,124
1000000,0.99,1000,3000,1.0392379760742188,116
1000000,0.99,10000,1000,2.458472967147827,67
1000000,0.99,10000,2000,2.719980239868164,67
1000000,0.99,10000,3000,3.7620689868927,70
1000000,0.99,100000,1000,1.7140138149261475,72
1000000,0.99,100000,2000,2.7528440952301025,78
1000000,0.99,100000,3000,4.572781801223755,68
1000000,0.991,100,1000,0.1087338924407959,68
1000000,0.991,100,2000,0.12883615493774414,169
1000000,0.991,100,3000,0.11070704460144043,132
1000000,0.991,1000,1000,1.7571556568145752,138
1000000,0.991,1000,2000,1.539781093597412,130
1000000,0.991,1000,3000,1.048252820968628,128
1000000,0.991,10000,1000,2.696075677871704,84
1000000,0.991,10000,2000,3.688163995742798,75
1000000,0.991,10000,3000,4.65903902053833,73
1000000,0.991,100000,1000,1.8151829242706299,73
1000000,0.991,100000,2000,2.8240158557891846,78
1000000,0.991,100000,3000,4.639235019683838,67
1000000,0.992,100,1000,0.1021733283996582,67
1000000,0.992,100,2000,0.10099983215332031,156
1000000,0.992,100,3000,0.10395288467407227,147
1000000,0.992,1000,1000,1.0394880771636963,135
1000000,0.992,1000,2000,1.0287251472473145,130
1000000,0.992,1000,3000,1.0369441509246826,122
1000000,0.992,10000,1000,2.9154739379882812,72
1000000,0.992,10000,2000,3.835681915283203,69
1000000,0.992,10000,3000,4.914446830749512,65
1000000,0.992,100000,1000,1.9200682640075684,65
1000000,0.992,100000,2000,2.9158968925476074,67
1000000,0.992,100000,3000,4.865267038345337,69
1000000,0.993,100,1000,0.10226774215698242,69
1000000,0.993,100,2000,0.10122108459472656,131
1000000,0.993,100,3000,0.10609889030456543,153
1000000,0.993,1000,1000,1.028580904006958,126
1000000,0.993,1000,2000,1.0242948532104492,114
1000000,0.993,1000,3000,1.0365750789642334,117
1000000,0.993,10000,1000,3.1347270011901855,76
1000000,0.993,10000,2000,4.165303707122803,72
1000000,0.993,10000,3000,5.123456001281738,72
1000000,0.993,100000,1000,3.0359790325164795,64
1000000,0.993,100000,2000,4.143813133239746,63
1000000,0.993,100000,3000,4.06584620475769,63
1000000,0.994,100,1000,0.10181188583374023,83
1000000,0.994,100,2000,0.10366106033325195,146
1000000,0.994,100,3000,0.10351824760437012,135
1000000,0.994,1000,1000,1.0465400218963623,118
1000000,0.994,1000,2000,1.0331778526306152,130
1000000,0.994,1000,3000,1.0361478328704834,115
1000000,0.994,10000,1000,3.485388994216919,70
1000000,0.994,10000,2000,4.654939889907837,65
1000000,0.994,10000,3000,4.281125068664551,65
1000000,0.994,100000,1000,2.1669466495513916,75
1000000,0.994,100000,2000,4.397183895111084,68
1000000,0.994,100000,3000,5.503006935119629,63
1000000,0.995,100,1000,0.10840392112731934,63
1000000,0.995,100,2000,0.10215401649475098,144
1000000,0.995,100,3000,0.10276317596435547,127
1000000,0.995,1000,1000,1.0339012145996094,130
1000000,0.995,1000,2000,1.0314888954162598,115
1000000,0.995,1000,3000,1.0364470481872559,119
1000000,0.995,10000,1000,4.108911991119385,78
1000000,0.995,10000,2000,4.868661403656006,71
1000000,0.995,10000,3000,5.613976001739502,72
1000000,0.995,100000,1000,4.042871952056885,73
1000000,0.995,100000,2000,5.669484853744507,65
1000000,0.995,100000,3000,4.388715982437134,65
1000000,0.996,100,1000,0.10346603393554688,68
1000000,0.996,100,2000,0.10185909271240234,137
1000000,0.996,100,3000,0.1027672290802002,149
1000000,0.996,1000,1000,1.0284202098846436,128
1000000,0.996,1000,2000,1.0227370262145996,108
1000000,0.996,1000,3000,1.0229721069335938,120
1000000,0.996,10000,1000,4.53880500793457,67
1000000,0.996,10000,2000,3.8390519618988037,67
1000000,0.996,10000,3000,6.574603080749512,68
1000000,0.996,100000,1000,2.4414772987365723,68
1000000,0.996,100000,2000,5.353905200958252,65
1000000,0.996,100000,3000,4.738455772399902,69
1000000,0.997,100,1000,0.10176372528076172,70
1000000,0.997,100,2000,0.1010599136352539,155
1000000,0.997,100,3000,0.10140299797058105,140
1000000,0.997,1000,1000,1.0209310054779053,129
1000000,0.997,1000,2000,1.016145944595337,118
1000000,0.997,1000,3000,1.012695074081421,120
1000000,0.997,10000,1000,3.1439108848571777,106
1000000,0.997,10000,2000,6.7559590339660645,71
1000000,0.997,10000,3000,8.6648690700531,66
1000000,0.997,100000,1000,2.4236111640930176,66
1000000,0.997,100000,2000,6.698575019836426,70
1000000,0.997,100000,3000,6.773008823394775,70
1000000,0.998,100,1000,0.10219097137451172,73
1000000,0.998,100,2000,0.11031007766723633,146
1000000,0.998,100,3000,0.11200094223022461,149
1000000,0.998,1000,1000,1.0717430114746094,126
1000000,0.998,1000,2000,1.0719327926635742,116
1000000,0.998,1000,3000,1.0986759662628174,127
1000000,0.998,10000,1000,2.8210859298706055,119
1000000,0.998,10000,2000,8.969144105911255,72
1000000,0.998,10000,3000,6.557024002075195,72
1000000,0.998,100000,1000,2.4550108909606934,108
1000000,0.998,100000,2000,5.3890979290008545,116
1000000,0.998,100000,3000,12.551356077194214,71
10000000,0.99,100,1000,0.12897610664367676,71
10000000,0.99,100,2000,0.129868745803833,130
10000000,0.99,100,3000,0.10865211486816406,120
10000000,0.99,1000,1000,1.6061367988586426,107
10000000,0.99,1000,2000,1.1447770595550537,120
10000000,0.99,1000,3000,1.0496041774749756,128
10000000,0.99,10000,1000,2.9142568111419678,68
10000000,0.99,10000,2000,2.875133752822876,68
10000000,0.99,10000,3000,5.070383071899414,69
10000000,0.99,100000,1000,2.0253472328186035,69
10000000,0.99,100000,2000,3.0098021030426025,69
10000000,0.99,100000,3000,3.8825669288635254,69
10000000,0.991,100,1000,0.10038399696350098,78
10000000,0.991,100,2000,0.10123801231384277,155
10000000,0.991,100,3000,0.10525798797607422,143
10000000,0.991,1000,1000,1.0344631671905518,112
10000000,0.991,1000,2000,1.049976110458374,124
10000000,0.991,1000,3000,1.0322790145874023,124
10000000,0.991,10000,1000,2.993669033050537,68
10000000,0.991,10000,2000,3.0284180641174316,68
10000000,0.991,10000,3000,5.053926229476929,67
10000000,0.991,100000,1000,2.0300848484039307,67
10000000,0.991,100000,2000,4.230842113494873,69
10000000,0.991,100000,3000,4.947985887527466,65
10000000,0.992,100,1000,0.10286498069763184,65
10000000,0.992,100,2000,0.10131978988647461,120
10000000,0.992,100,3000,0.104949951171875,129
10000000,0.992,1000,1000,1.0429069995880127,129
10000000,0.992,1000,2000,1.032750129699707,113
10000000,0.992,1000,3000,1.0398740768432617,139
10000000,0.992,10000,1000,3.137814998626709,65
10000000,0.992,10000,2000,4.258815050125122,65
10000000,0.992,10000,3000,7.106186151504517,64
10000000,0.992,100000,1000,2.2655282020568848,64
10000000,0.992,100000,2000,3.347538948059082,79
10000000,0.992,100000,3000,6.027518033981323,71
10000000,0.993,100,1000,0.1013650894165039,71
10000000,0.993,100,2000,0.10996723175048828,136
10000000,0.993,100,3000,0.10256409645080566,146
10000000,0.993,1000,1000,1.062349796295166,112
10000000,0.993,1000,2000,1.0475339889526367,126
10000000,0.993,1000,3000,1.1704111099243164,115
10000000,0.993,10000,1000,3.724614143371582,71
10000000,0.993,10000,2000,5.007560968399048,67
10000000,0.993,10000,3000,4.587444067001343,67
10000000,0.993,100000,1000,2.3095591068267822,73
10000000,0.993,100000,2000,4.894113779067993,69
10000000,0.993,100000,3000,4.404983043670654,69
10000000,0.994,100,1000,0.10162591934204102,69
10000000,0.994,100,2000,0.1023871898651123,140
10000000,0.994,100,3000,0.10431981086730957,176
10000000,0.994,1000,1000,1.0304007530212402,132
10000000,0.994,1000,2000,1.0943570137023926,126
10000000,0.994,1000,3000,1.083765983581543,118
10000000,0.994,10000,1000,3.859975814819336,64
10000000,0.994,10000,2000,4.490423917770386,64
10000000,0.994,10000,3000,6.743823051452637,64
10000000,0.994,100000,1000,2.3845508098602295,64
10000000,0.994,100000,2000,5.421344041824341,73
10000000,0.994,100000,3000,6.356196880340576,63
10000000,0.995,100,1000,0.10960102081298828,63
10000000,0.995,100,2000,0.11313366889953613,124
10000000,0.995,100,3000,0.10632085800170898,141
10000000,0.995,1000,1000,1.0533499717712402,100
10000000,0.995,1000,2000,1.1699011325836182,123
10000000,0.995,1000,3000,1.0550436973571777,115
10000000,0.995,10000,1000,4.683999061584473,79
10000000,0.995,10000,2000,5.8282129764556885,70
10000000,0.995,10000,3000,5.00858998298645,70
10000000,0.995,100000,1000,2.552706718444824,70
10000000,0.995,100000,2000,5.4973931312561035,70
10000000,0.995,100000,3000,4.875741004943848,70
10000000,0.996,100,1000,0.10192298889160156,70
10000000,0.996,100,2000,0.10342288017272949,169
10000000,0.996,100,3000,0.10270309448242188,133
10000000,0.996,1000,1000,1.0265660285949707,128
10000000,0.996,1000,2000,1.0234620571136475,128
10000000,0.996,1000,3000,1.101304054260254,118
10000000,0.996,10000,1000,6.634291172027588,65
10000000,0.996,10000,2000,6.571435928344727,63
10000000,0.996,10000,3000,5.196557998657227,63
10000000,0.996,100000,1000,3.134894847869873,71
10000000,0.996,100000,2000,6.850326061248779,75
10000000,0.996,100000,3000,7.48940110206604,68
10000000,0.997,100,1000,0.10587525367736816,68
10000000,0.997,100,2000,0.10129523277282715,127
10000000,0.997,100,3000,0.10413908958435059,134
10000000,0.997,1000,1000,1.1388039588928223,126
10000000,0.997,1000,2000,1.225471019744873,133
10000000,0.997,1000,3000,1.195702075958252,121
10000000,0.997,10000,1000,6.846514940261841,64
10000000,0.997,10000,2000,4.63655686378479,64
10000000,0.997,10000,3000,10.560079097747803,68
10000000,0.997,100000,1000,2.526344060897827,68
10000000,0.997,100000,2000,8.197261095046997,67
10000000,0.997,100000,3000,8.60442328453064,64
